verse_key,version_id,eng,local
GEN.15.12,4573,"After the sun set, Abram slept deeply. A terrifying and deep darkness settled over him.","A ŋmenaa naŋ da wa sigre, a Aboram da faa le la goɔŋ poɔ a gbiri gɔntooroŋ, kyɛ ka ligruŋ naŋ da taa dabeɛ̃ da sigi wa page o."
GEN.10.20,4573,"These are Hams sons according to their clans, their languages, their lands, and their nations.","A bama la a Ham pare boorɔ, a yiri kanzaa deme ne ba kɔkɔre la da kpeɛrɛ ba teŋɛ poɔ, a ba paaloŋ poɔ."
GEN.12.14,4573,"When Abram entered Egypt, the Egyptians saw how beautiful his wife was.","A Aboram naŋ da wa te kpɛ a Igyipiti teŋɛ, a Igyipiti noba da nyɛ la a pɔge ka o veɛlɛ yaga."
GEN.11.13,4573,"After Shelah was born, Arpachshad lived years; he had other sons and daughters.","A Sela dɔgebo puoriŋ, a Arepasad da nyɛ la yuomo kɔɔraanaare ne ata. O da la dɔge la bidɔbɔ ane pɔgeyaare."
GEN.13.14,4573,"After Lot separated from him, the LORD said to Abram, From the place where you are standing, look up and gaze to the north, south, east, and west.","A Lɔt naŋ da wa wɛle o meŋɛ yi a Aboram zie baare, a DAANA da yeli ko la a Aboram, “Kaa a zie zaa gaa, a yi be fo naŋ are, sapare nugɔɔ ane sapare nudoloŋ, sapare ane saniŋe."
GEN.9.26,4573,"He also said, Bless the LORD, the God of Shem; Canaan will be his servant.","O da la yelee la: “Ka a DAANA, a Sɛmm Naaŋmen, nyɛ puubu; kyɛ ka a Keeina e o gbaŋgbaa."
GEN.16.11,4573,"The LORDs messenger said to her, You are now pregnant and will give birth to a son. You will name him Ishmael because the LORD has heard about your harsh treatment.","A DAANA maleke da yeli ko o la: “Pampana, fo taa la poɔ a na dɔge bidɔɔ; fo na pore la o yuori ka Isemɛɛl, bonso, a DAANA woŋ la a fo woore kpɛlle."
GEN.15.13,4573,"Then the LORD said to Abram, Have no doubt that your descendants will live as immigrants in a land that isnt their own, where they will be oppressed slaves for four hundred years.","Lɛ la ka a DAANA da yeli ko a Aboram, “Baŋ velaa ka a fo biiri na e la nɔɔre teŋɛ ba naŋ ba so poɔ, a e gbaŋgbaare a be, ka ba dɔgre ba yuomo kɔɔraanaare."
GEN.14.14,4573,"When Abram heard that his relative had been captured, he took all of the loyal men born in his household, three hundred eighteen, and went after them as far as Dan.","A Aboram naŋ da wa woŋ ka ba nyɔge la a o yɔɔ bidɔɔ, o da de la o yiri zɔɔzɔɔreba kɔɔraata ne pie ane banii a digi a noba a te ta Dan teŋɛ."
GEN.10.21,4573,Children were also born to Shem the father of all Ebers children and Japheths older brother.,"Sɛmm, a Gyafɛt yɔɔkpoŋ naŋ da e a Ɛba biiri zaa sããkoma meŋ da dɔge la biiri."
GEN.12.15,4573,"When Pharaohs princes saw her, they praised her to Pharaoh; and the woman was taken into Pharaohs household.","A Faaro yiri tonton-nembɛrɛ naŋ da wa nyɛ a Aboram pɔge, ba da te yeli la a o veɛloŋ yɛlɛ ko a Faaro. Ba da taa la a pɔge kpɛ ne a Faaro yiri poɔ."
GEN.11.14,4573,"When Shelah was years old, he became the father of Eber.","A Sela naŋ da wa nyɛ yuomo lezare ne pie, o da dɔge la Ɛba."
GEN.13.15,4573,because all the land that you see I give you and your descendants forever.,A teŋɛ ŋa zaa fo naŋ kaara la ka N na ko fo ane fo biiri tegitegilɛ.
GEN.9.27,4573,"May God give space to Japheth; he will live in Shems tents, and Canaan will be his servant.","Ka a Naaŋmen e ka Gyafɛt pare boorɔ yɛllɛ, a e ka o kpeɛrɛ a Sɛmm segre poɔ; kyɛ vɛŋ ka Keeina e a o gbaŋgbaa.”."
GEN.16.12,4573,"He will be a wild mule of a man; he will fight everyone, and they will fight him. He will live at odds with all his relatives.","O na weɛŋ la aŋa Boŋ-weɛmɛ, O na zɔɔrɔ ne la neɛzaa, ka neɛzaa meŋ zɔɔrɔ ne o. O ne o yideme zaa koŋ nyɛrɛ taa niŋe.”."
GEN.15.14,4573,"But after I punish the nation they serve, they will leave it with great wealth.","Kyɛ N na dɔgre la a teŋɛ na noba ba naŋ tonɔ terɛ, ka a dɔgroŋ puoriŋ, ka a fo noba na taa boma yaga wa yi ne a teŋɛ poɔ."
GEN.10.22,4573,"Shems sons: Elam, Asshur, Arpachshad, Lud, and Aram.","A Sɛmm pare boorɔ la: Ɛlam, Asɔ, Arepasad, Lud ane Aram."
GEN.14.15,4573,"During the night, he and his servants divided themselves up against them, attacked, and chased them to Hobah, north of Damascus.","O da poŋ la a o zɔɔzɔreba ka ba zɔɔ ne a noba tensogɔ saŋ, ona ane o tontonema. Ba da te sãã la ba zu a digi ba te gaa Hoba naŋ be a Damaskus sapare nugɔɔ seŋ."
GEN.12.16,4573,"Things went well for Abram because of her: he acquired flocks, cattle, male donkeys, men servants, women servants, female donkeys, and camels.","A o zuiŋ, a Faaro da taa la a Aboram velaa. O da ko la a Aboram peere, nii, boŋ-daare, gbaŋgba-dɔbɔ ane gbaŋgba-pɔgeba, boŋ-nyaŋne ane bontanne."
GEN.13.16,4573,"I will make your descendants like the dust of the earth. If someone could count the bits of dust on the earth, then they could also count your descendants.",N na e la ka fo biiri waa yaga aŋa a tendaa zaa biiree; ka neɛ na wa toɔ̃ sɔre a tendaa zu biiree noɔre lɛ la ka o soba pãã na toɔ̃ sɔre a fo biiri noɔre.
GEN.16.13,4573,"Hagar named the LORD who spoke to her, You are El Roi because she said, Can I still see after he saw me.","Lɛ la ka o da boɔle a DAANA naŋ da yeli a yɛlɛ ko o yuori, “Fõõ la Naaŋmen naŋ nyɛrɛ yelzaa”; bonso, o da yelee la, “N sereŋ nyɛ la a Naaŋmen kyɛ naŋ kyɛnɛ voorɔ be?”."
GEN.9.28,4573,"After the flood, Noah lived years.","A kɔmpiiri puoriŋ, a Nowa da nyɛ la yuomo kɔɔraata ane lezaayi ne pie."
GEN.11.15,4573,"After Eber was born, Shelah lived years; he had other sons and daughters.","A Ɛba dɔgebo puoriŋ, a Sela da nyɛ la yuomo kɔɔraanaare ne ata. O da la dɔge la bidɔbɔ ane pɔgeyaare."
GEN.15.15,4573,"As for you, you will join your ancestors in peace and be buried after a good long life.","Kyɛ fõõ eŋ, fo na gaa la a fo sããkommine zie ne emmaaroŋ. Fo sereŋ na kore la yaga kyɛ pãã kpi ka ba ũũ fo."
GEN.14.16,4573,"He brought back all of the looted property, together with his relative Lot and Lots property, wives, and people.",O pãã da te taa la a boma na zaa a noba naŋ da wa ŋma leɛ wa ne ane a o yɔɔ bidɔɔ Lɔt ane o boma zaa ane a pɔgeba ane a o noba.
GEN.10.23,4573,"Arams sons: Uz, Hul, Gether, and Mash.","A Aram bidɔbɔ la: Uzi, Hul, Gɛta ane Mas."
GEN.12.17,4573,Then the LORD struck Pharaoh and his household with severe plagues because of Abrams wife Sarai.,"Kyɛ a DAANA da dɔgre la a Faaro ane o yideme ne baalonfaare, a Aboram pɔge Saarae zuiŋ."
GEN.16.14,4573,"Therefore, that well is called Beer-lahai-roi; its the well between Kadesh and Bered.",A lɛ zuiŋ ba da boɔlɔ la a bulee ka Bɛɛ-laha-royi. A bulee da be la a Kadɛs ane Bɛrɛd kpakyagaŋ.
GEN.9.29,4573,"In all, Noah lived years; then he died.","A Nowa yuomo zaa o naŋ da nyɛ e la kɔɔraawae ane lezaayi ne pie, kyɛ ka o da kpi."
GEN.11.16,4573,"When Eber was years old, he became the father of Peleg.","A Ɛba naŋ da wa nyɛ yuomo lezare ne pie ane anaare, o da dɔge la Pɛlɛg."
GEN.13.17,4573,Stand up and walk around through the length and breadth of the land because I am giving it to you.,"Vaa-iri tuuli a teŋɛ nyɛ o wogruŋ ane o yɛloŋ, bonso, N na de o la ko fo.”."
GEN.15.16,4573,The fourth generation will return here since the Amorites wrongdoing wont have reached its peak until then.,"Ba na leɛ wa la a kyɛ, a noba dɔge-tu-taa anaare soba saŋ, bonso, a Amɔre noba faaloŋ da naŋ ba ta a taabo zie sɛre ka Naaŋmen na digi ba bare.”."
GEN.10.24,4573,"Arpachshad fathered Shelah, and Shelah fathered Eber.",A Arepasad da dɔge la Sela; ka Sela dɔge Ɛba.
GEN.14.17,4573,"After Abram returned from his attack on Chedorlaomer and the kings who were with him, the king of Sodom came out to the Shaveh Valley to meet him.","A Aboram naŋ da wa te zɔɔtoɔ̃ a naa Kyɛdolama ane o namin-taaba, kyɛ leɛ kulo waana, a Sodom naa da yie la ka o tuori o a Savɛ Bafoɔlaa poɔ ."
GEN.12.18,4573,"So Pharaoh summoned Abram and said, Whats this youve done to me? Why didnt you tell me she was your wife?.","Lɛ la ka a Faaro da boɔle a Aboram a soore o, “Boŋ la a ŋaa fo naŋ e ma? Boŋ la so ka fo ba yeli ko ma ka fo pɔge la?."
GEN.16.15,4573,"Hagar gave birth to a son for Abram, and Abram named him Ishmael.",A Heega da dɔge la bidɔɔ ko a Aboram. A Aboram da pore la a o bidɔɔ a Heega naŋ dɔge yuori ka Isemɛɛl.
GEN.13.18,4573,So Abram packed his tent and went and settled by the oaks of Mamre in Hebron. There he built an altar to the LORD.,Lɛ la ka a Aboram da iri te ti o sege peɛle a Mamere teere naŋ be a Hɛberɔn teŋɛ poɔ. O da mɛ la bagmaalkuuri ko a DAANA a be.
GEN.15.17,4573,"After the sun had set and darkness had deepened, a smoking vessel with a fiery flame passed between the split-open animals.","A ŋmenaa naŋ da wa kpɛ baare, ka a zie sɔɔ, nyoore da yire la daŋaa kaŋ poɔ kyɛ ka vũũdaa da wa tu a boma naŋ da ŋmaare biŋ na sogɔŋ."
GEN.11.17,4573,"After Peleg was born, Eber lived years; he had other sons and daughters.","A Pɛlɛg dɔgebo puoriŋ, a Ɛba da nyɛ la yuomo kɔɔraanaare ne lezare ane pie. O da la dɔge la bidɔbɔ ane pɔgeyaare."
GEN.14.18,4573,Now Melchizedek the king of Salem and the priest of El Elyon had brought bread and wine.,A Mɛlekizɛdɛk naŋ da e a Salɛm Naa da taa la boroboro ane dãã yi wa ne; a Mɛlekizɛdɛk da waa la a Naaŋmen Naŋ Gaŋ Bonzaa bagmaala.
GEN.12.19,4573,"Why did you say, Shes my sister, so that I made her my wife? Now, heres your wife. Take her and go.","Boŋ la so ka fo da yeli, ‘N yɔɔpuulee la,’ a e ka N de o ka o e n pɔge? Pampana, a fo pɔge la ŋa, de o gɛrɛ ne.”."
GEN.10.25,4573,"To Eber were born two sons: The first was named Peleg, because during his lifetime the earth was divided. His brothers name was Joktan.","Ɛba da dɔge la bidɔbɔ bayi: a bidɔɔ kaŋ yuori da la Pɛlɛg, bonso, a o bebie na poɔ la ka a teŋɛzu noba da wɛltaa. A o yɔɔ yuori da la Gyokitan."
GEN.15.18,4573,"That day the LORD cut a covenant with Abram: To your descendants I give this land, from Egypts river to the great Euphrates.","A lɛ daare, a DAANA da eŋ la noɔre ne a Aboram a yele, “N de la a teŋɛ ŋa ko a fo biiri, a yi a Igyipiti baa, a te tɔ a bakpoŋ ba naŋ boɔlɔ Yuferet baa."
GEN.11.18,4573,"When Peleg was years old, he became the father of Reu.","A Pɛlɛg naŋ da wa nyɛ yuomo lezare ne pie, o da dɔge la Rewu."
GEN.14.19,4573,"and he blessed him, Bless Abram by El Elyon, creator of heaven and earth.","O da maale la a Aboram kyɛ yeli: “Ka a Naaŋmen Naŋ Gaŋ Bonzaa, a sazu ane a teŋɛ ire maale a Aboram;."
GEN.16.16,4573,Abram was years old when Hagar gave birth to Ishmael for Abram.,A Aboram da e la yuomo lezaanaare ane ayoɔbo a saŋ a Heega naŋ da dɔge a Isemɛɛl ko o.
GEN.12.20,4573,"Pharaoh gave his men orders concerning Abram, and they expelled him with his wife and everything he had.",A Faaro da ko la a o tontombiiri noɔre kyaare ne a Aboram; ka ba taa o ne a o pɔge ane boma zaa o naŋ taa yi ne a teŋɛ poɔ te bare.
GEN.10.26,4573,"Joktan fathered Almodad, Sheleph, Hazarmaveth, Jerah.","A Gyokitan da dɔge la Alemɔda, Sɛlɛf, Hazamavɛt, Gyɛra."
GEN.15.19,4573,"together with the Kenites, the Kenizzites, the Kadmonites.","a Kɛna noba teŋɛ, a Kɛniza, a Kadimo."
GEN.14.20,4573,"bless El Elyon, who gave you the victory over your enemies. Abram gave Melchizedek one-tenth of everything.","Ka a Naaŋmen Naŋ Gaŋ Bonzaa nyɛ puubu, Ona la da de a fo dɔndɔnne eŋ a fo nuuriŋ!” A Aboram da poŋ la a boma zaa o naŋ da zɔɔ faa ziiri pie, a iri a ziyeni ko a Mɛlekizɛdɛk."
GEN.11.19,4573,"After Reu was born, Peleg lived years; he had other sons and daughters.","A Pɛlɛg naŋ da wa dɔge a Rewu puoriŋ, o da nyɛ la yuomo kɔɔraayi ne awae. O da la dɔge la bidɔbɔ ane pɔgeyaare."
GEN.10.27,4573,"Hadoram, Uzal, Diklah.","Hadoram, Uzal, Dikila."
GEN.15.20,4573,"the Hittites, the Perizzites, the Rephaim.","a Hita, a Pɛreze, a Refayim."
GEN.14.21,4573,"Then the king of Sodom said to Abram, Give me the people and take the property for yourself.","Lɛ la ka a Sodom naa da yeli ko a Aboram, “Ko ma a noba kyɛ taa a boma ka a e fo soobo.”."
GEN.11.20,4573,"When Reu was years old, he became the father of Serug.","A Rewu naŋ da wa nyɛ yuomo lezare ne pie ane ayi, o da dɔge la Sɛrug."
GEN.10.28,4573,"Obal, Abimael, Sheba.","Obal, Abimayɛl, Sɛba."
GEN.15.21,4573,"the Amorites, the Canaanites, the Girgashites, and the Jebusites.","a Amɔre, a Keeina, a Girigas ane a Gyebuse noba tenne.”."
GEN.14.22,4573,"But Abram said to the king of Sodom, I promised the LORD, El Elyon, creator of heaven and earth.","Kyɛ ka a Aboram da yeli ko a naa, “N eŋ la noɔre ko a DAANA, a Naaŋmen Naŋ Gaŋ Bonzaa a sazu ane a teŋɛ ire."
GEN.11.21,4573,"After Serug was born, Reu lived years; he had other sons and daughters.","A Sɛrug dɔgebo puoriŋ, a Rewu da nyɛ la yuomo kɔɔraayi ne ayopoĩ. O da la dɔge la bidɔbɔ ane pɔgeyaare."
GEN.10.29,4573,"Ophir, Havilah, and Jobab. All of these were Joktans sons.","Ɔɔfir, Havila ane Gyobab; a bama zaa da waa la a Gyokitan pare boorɔ."
GEN.14.23,4573,"that I wouldnt take even a thread or a sandal strap from anything that was yours so that you couldnt say, Im the one who made Abram rich.","ka N koŋ de simmiri bee nɔɔtere miri bee bonzaa naŋ e fo soobo, ka fo na ta wa yeli, ‘Maa la e ka Aboram leɛ bondaana.’."
GEN.10.30,4573,"Their settlements extended from Mesha by way of Sephar, the eastern mountains.",A teŋɛ na poɔ ba naŋ da kpeɛrɛ da yi la Mesa a tori Sɛfa paaloŋ naŋ be a taŋ sapare seŋ.
GEN.11.22,4573,"When Serug was years old, he became the father of Nahor.","A Sɛrug naŋ da wa nyɛ yuomo lezare ne pie, o da dɔge la Nahɔ."
GEN.14.24,4573,"The only exception is that the young men may keep whatever they have taken to eat, and the men who went with me—Aner, Eshcol, and Mamre—may keep their share.","N koŋ de bonzaa ka a bondirii a n zɔɔzɔreba naŋ di ane boma na a noba na naŋ da laŋ ne ma zɔɔ deme naane. A noba la Anɛ, Eskol ane Mamere. Vɛŋ ba ka ba de ba deme.”."
GEN.10.31,4573,"These are Shems sons according to their clans, their languages, their lands, and their nations.",A Sɛmm bidɔbɔ kanzaa ne ba yideme ane ba kɔkɔre naŋ da kpeɛrɛ a ba teŋɛ a ba paaloŋ poɔ la bama.
GEN.11.23,4573,"After Nahor was born, Serug lived years; he had other sons and daughters.","A Nahɔ dɔgebo puoriŋ, a Sɛrug da nyɛ la yuomo kɔɔraayi. O da la dɔge la bidɔbɔ ane pɔgeyaare."
GEN.10.32,4573,These are the clans of Noahs sons according to their generations and their nations. From them the earths nations branched out after the flood.,A Nowa bidɔbɔ boorɔ dɔge-tu-taa naŋ da be a ba tenne poore la a bama; a ba pare la ka a teŋɛzu nemboorɔ zaa yi a yaare a tendaa zaa zu a kɔmpiiri naŋ da wa puoriŋ.
GEN.11.24,4573,"When Nahor was years old, he became the father of Terah.","A Nahɔ naŋ da wa nyɛ yuomo lezare ne awae, o da dɔge la Tɛɛra."
GEN.11.25,4573,"After Terah was born, Nahor lived years; he had other sons and daughters.","A Tɛɛra dɔgebo puoriŋ, a Nahɔ da la nyɛ la yuomo kɔɔ ne pie ane awae. O da la dɔge la bidɔbɔ ane pɔgeyaare."
GEN.11.26,4573,"When Terah was years old, he became the father of Abram, Nahor, and Haran.","A Tɛɛra naŋ da wa nyɛ yuomo lezaata ne pie, o da dɔge la Aboram, Nahɔ ane Haran."
GEN.11.27,4573,"These are Terahs descendants. Terah became the father of Abram, Nahor, and Haran. Haran became the father of Lot.","A Tɛɛra pare boorɔ noba la bama. A Tɛɛra da dɔge la Aboram, Nahɔ ane Haran; ka Haran dɔge Lɔt."
GEN.11.28,4573,"Haran died while with his father Terah in his native land, in Ur of the Chaldeans.","A Haran da daŋ la a o saa Tɛɛra kpi a o tendɔgraa poɔ, a Uur teŋɛ naŋ be a Kyaldiya paaloŋ poɔ."
GEN.11.29,4573,"Abram and Nahor both married; Abrams wife was Sarai, and Nahors wife was Milcah the daughter of Haran, father of both Milcah and Iscah.",A Aboram ane Nahɔ da de la pɔgeba. A Aboram pɔge yuori da la Saarae kyɛ ka a Nahɔ pɔge yuori da di Milka. A Milka da waa la Haran pɔgeyaa. A Milka ane Iseka saa da la a Haran.
GEN.11.30,4573,Sarai was unable to have children.,A Saarae da e la pɔg-ɔre; o da ba taa bie.
GEN.11.31,4573,"Terah took his son Abram, his grandson Lot , and his son Abrams wife, Sarai his daughter-in-law. They left Ur of the Chaldeans for the land of Canaan, and arriving at Haran, they settled there.","A Tɛɛra da de la a o bidɔɔ Aboram ane o yaŋaa Lɔt, a Haran bidɔɔ ane o naapɔgeSaarae, a o bidɔɔ Aboram pɔge a yi a Uur teŋɛ naŋ be a Kyaldiya paaloŋ a na gaa a Keeina teŋɛ; kyɛ ba naŋ da wa ta a Haran teŋɛ, ba da zeŋ la a be."
GEN.11.32,4573,"Terah lived years, and he died in Haran.",A Tɛɛra da nyɛ la yuomo kɔɔraayi ne anuu kyɛ da kpi a Haran teŋɛ poɔ.
GEN.17.1,4573,"When Abram was years old, the LORD appeared to Abram and said to him, I am El Shaddai. Walk with me and be trustworthy.","A Aboram naŋ da wa nyɛ yuomo lezaanaare ne pie ane awae, a DAANA da wa la o zie, a wa yeli ko o, “Maa la a Kpeɛ̃õ Zaa DAANA Naaŋmen; kyɛnɛ N niŋesogɔ, a ta taa saanaa zaa."
GEN.17.2,4573,"I will make a covenant between us and I will give you many, many descendants.","N na eŋ la N noɔre, maa ne fo zie, a e ka fo boorɔ yɛle yaga zaa.”."
GEN.18.1,4573,The LORD appeared to Abraham at the oaks of Mamre while he sat at the entrance of his tent in the days heat.,"A DAANA da wa la a Aboraham zie a Mamere teere pare, o naŋ da zeŋ o sege noɔreŋ ŋmentantuo saŋ."
GEN.17.3,4573,"Abram fell on his face, and God said to him.","Lɛ la ka a Aboram da le vɔgle muro, ka Naaŋmen da yeli ko o:."
GEN.19.1,4573,"The two messengers entered Sodom in the evening. Lot, who was sitting at the gate of Sodom, saw them, got up to greet them, and bowed low.","A malekere bayi da wa la a Sodom teŋɛ a zimaane saŋ, a lɛ saŋ Lɔt da zeŋ la a Sodom teŋɛ dendɔre noɔreŋ. A Lɔt naŋ da wa nyɛ ba, o da iri tuori ba la, a le vɔgle muro."
GEN.18.2,4573,"He looked up and suddenly saw three men standing near him. As soon as he saw them, he ran from his tent entrance to greet them and bowed deeply.","O da doɔ la o zu a nyɛ dɔbɔ bata ka ba are peɛle o. O naŋ da wa nyɛ ba, o da zo yi la a sege noɔre ka o tuori ba, a te le vɔgle muro."
GEN.17.4,4573,"But me, my covenant is with you; you will be the ancestor of many nations.","“Maa eŋ zie, a noɔre N naŋ eŋ ne fo la ŋa: Fo na e la nemboor-yaga sããkoma."
GEN.19.2,4573,"He said, Come to your servants house, spend the night, and wash your feet. Then you can get up early and go on your way. But they said, No, we will spend the night in the town square.","O da yelee la, “N sɔrɔ yɛ la, nembɛrɛ, yɛ leɛ wa a yɛ tontonɔ yiri a wa pɛge yɛ gbɛɛ kyɛ gaŋ ka zie nyaa. Yɛ pãã na toɔ̃ daŋ iri la baguo saŋ a gɛrɛ yɛ gaabo zie.” Ka ba da yeli, “Ai, te na gaŋ la a yeŋe poɔ.”."
